----------------------- Page 1-----------------------

                                               English index for NEVO online 2013 

English food name → Dutch food name                                                         Code     Name food group 
Pork spare rib prepared → Varkenskrabbetjes bereid                                                 1561     Meat, meat products and poultry 
Pork spare rib raw → Varkenskrabbetjes rauw                                                        1427     Meat, meat products and poultry 
Pork sparerib prepared → Spareribs varkens‐ bereid                                                 2908     Meat, meat products and poultry 
Pork sparerib raw → Spareribs varkens‐ rauw                                                        3031     Meat, meat products and poultry 
Pork steak/chop prepared → Varkenslappen bereid                                                    1646     Meat, meat products and poultry 
Pork stewing meat prepared → Varkenspoelet bereid                                                  2909     Meat, meat products and poultry 
Pork stewing meat raw → Varkenspoelet rauw                                                         3024     Meat, meat products and poultry 
Pork tenderloin medaillon prepared → Varkensoester bereid                                          1563     Meat, meat products and poultry 
Pork tenderloin medaillon raw → Varkensoester rauw                                                 1429     Meat, meat products and poultry 
Pork tenderloin prepared → Varkenshaas bereid                                                      1556     Meat, meat products and poultry 
Pork tenderloin raw → Varkenshaas rauw                                                             1422     Meat, meat products and poultry 
Porrdige buttermilk groats → Pap karnemelkse gorte‐                                                1958     Milk en milkproducts 
Porridge barley with raisins Bessola → Watergruwel Bessola                                         605      Miscellaneous foods 
Porridge buttermilk w wheat flour → Pap karnemelkse bloem‐                                         290      Milk en milkproducts 
Porridge oatmeal → Pap havermout‐ bereid m volle melk ongezoet                                     288      Milk en milkproducts 
Porridge oatmeal w semi‐skimmed milk → Pap havermout‐ bereid m hv melk                             3050     Milk en milkproducts 
ongezoet 
Porridge rice → Pap rijste‐                                                                        298      Milk en milkproducts 
Porridge semolina → Pap griesmeel‐                                                                 1722     Milk en milkproducts 
Port wine → Port                                                                                   407      Alc. and non‐alc. drinks 
Potato crisps oven baked → Chips oven‐                                                             2529     Nuts, seeds and snacks 
Potato croquettes frozen prepared → Aardappelkrokeen diepvries bereid                              1680     Potatoes 
Potato puree powder av → Aardappelpureepoeder gem                                                  1455     Potatoes 
Potato puree powder w milkpowder w fat → Aardappelpureepoeder m melkpoeder m   2499                         Potatoes 
vet 
Potato puree powder wo milkpowder wo fat → Aardappelpureepoeder z melkpoeder                       2493     Potatoes 
z vet 
Potato waffels/balls frozen unprepared → Aardappelbolletjes/‐wafeltjes ed dv                       2834     Potatoes 
onbereid 
Potatoes boiled with skin av → Aardappelen m schil gekookt gem                                     2325     Potatoes 
Potatoes Eigenheimer wo skin boiled → Aardappelen Eigenheimer z schil gekookt                      2745     Potatoes 

Potatoes floury average wo skin boiled → Aardappelen kruimig z schil gekookt gem                   2747     Potatoes 

Potatoes fried → Aardappelen gebakken                                                              1457     Potatoes 
Potatoes mashed instant prep w s‐sk milk → Aardappelpuree instant bereid m                         2322     Potatoes 
halfvolle melk 
Potatoes mashed instant prepared av → Aardappelpuree gem instant bereid                            737      Potatoes 
Potatoes mashed instant prepared w water → Aardappelpuree instant bereid m water                   2323     Potatoes 

Potatoes mashed prep w semi‐sk milk+marg → Aardappelpuree bereid m hv melk m                       121      Potatoes 
marg 
Potatoes mashed prep w s‐sk milk wo fat → Aardappelpuree bereid m hv melk z vet                    2324     Potatoes 

Potatoes new raw → Aardappelen nieuwe rauw                                                          2       Potatoes 
Potatoes Nicola wo skin boiled → Aardappelen Nicola z schil gekookt                                2744     Potatoes 
Potatoes old raw → Aardappelen oude rauw                                                            3       Potatoes 
Potatoes raw → Aardappelen rauw                                                                     1       Potatoes 
Potatoes Red Baron wo skin boiled → Aardappelen Red Baron z schil gekookt                          2746     Potatoes 

Potatoes sliced frozen deep‐fried → Aardappelschijes diepvries gefrituurd                          1678     Potatoes 
Potatoes slices/parts frozen unprepared → Aardappelschijes/‐partjes ed diepvries                   1150     Potatoes 
onbereid 

                                                                        34 

----------------------- Page 35-----------------------

                                               English index for NEVO online 2013 

Potatoes waxy average wo skin boiled → Aardappelen vastkokend z schil gekookt gem          2922     Potatoes 

Potatoes wo skins boiled average → Aardappelen z schil gekookt gem                          982     Potatoes 
Prawn crackers → Kroepoek                                                                   269     Nuts, seeds and snacks 
Premature food Friso Prematuur1 p 100 ml → Friso Prematuur 1 p 100 ml                      1084     Foods for specific dietetic use 
Premature food Nenatal 1 per 100 ml → Nenatal 1 p 100 ml Nutricia                          2165     Foods for specific dietetic use 
Premature food Nenatal 1 powder → Nenatal 1 poeder Nutricia                                2164     Foods for specific dietetic use 
Premature food Nenatal Start per 100 ml → Nenatal Start p 100 ml Nutricia                  1270     Foods for specific dietetic use 
Premature food Nenatal Start powder → Nenatal Start poeder Nutricia                        1285     Foods for specific dietetic use 
Premature food Prematuur Start RTF Friso → Friso Prematuur Start RTF p 100 ml              3197     Foods for specific dietetic use 

PreOp drink Nutricia p 100 ml → PreOp p 100 ml Nutricia                                    2132     Foods for specific dietetic use 
Preparation Cubitan p 100 ml → Cubitan p 100 ml Nutricia                                   1996     Foods for specific dietetic use 
Preparation glucose powder Dextro‐M → Glucosepoeder Dextro‐M                               1065     Foods for specific dietetic use 
Preparation ORS Orisel per 100 ml → Orisel p 100 ml Nutricia                               1068     Foods for specific dietetic use 
Preparation ORS Orisel‐Junior per 100 ml → Orisel‐Junior p 100 ml Nutricia                 1067     Foods for specific dietetic use 
Preparation Respifor p 100 ml → Respifor p 100 ml Nutricia                                 1997     Foods for specific dietetic use 
Pretzel sticks → Pepsels                                                                    267     Nuts, seeds and snacks 
Processed meat prod <10 g fat excl liver → Vleeswaren <10 g vet excl leverprod gem         1908     Meat, meat products and poultry 

Processed meat prod >30 g fat excl liver → Vleeswaren >30 g vet excl leverprod gem         1911     Meat, meat products and poultry 

Processed meat prod 20‐30 g fat ex liver → Vleeswaren 20‐30 g vet excl leverprod           1910     Meat, meat products and poultry 
gem 
Processed meat prod excl liver average → Vleeswaren excl leverproducten gem                1907     Meat, meat products and poultry 

Processed meat prod l sodium 10‐20 g fat → Vleeswaren Na‐ 10‐20 g vet excl                 1659     Meat, meat products and poultry 
leverprod 
Processed meat prod l sodium 20‐30 g fat → Vleeswaren Na‐ 20‐30 g vet                      1660     Meat, meat products and poultry 
Processed meat prod low sodium <10 g fat → Vleeswaren Na‐ <10 g vet excl leverprod         1658     Meat, meat products and poultry 

Processed meat prod low sodium average → Vleeswaren Na‐ gem                                1661     Meat, meat products and poultry 
Processed meat products <10 g fat → Vleeswaren <10 g vet gem                               1211     Meat, meat products and poultry 
Processed meat products >30 g fat → Vleeswaren >30 g vet gem                               1151     Meat, meat products and poultry 
Processed meat products 10‐20 g fat → Vleeswaren 10‐20 g vet gem                           1172     Meat, meat products and poultry 
Processed meat products 20‐30 g fat → Vleeswaren 20‐30 g vet gem                           1171     Meat, meat products and poultry 
Processed meat products average → Vleeswaren gem                                            344     Meat, meat products and poultry 
Prunes dried → Pruimen gedroogd                                                             190     Fruit 
Prunes dried soaked in water → Pruimen gedroogd geweekt                                    2956     Fruit 
Pudding airy → Pudding luchge                                                              2520     Milk en milkproducts 
Pudding almonds with cherry sauce → Pudding amandel‐ m kersensaus                           941     Milk en milkproducts 
Pudding chipolata → Pudding chipolata‐                                                      786     Milk en milkproducts 
Pudding instant powder with sugar → Puddingpoeder                                           216     Cereal products 
Pudding instant various flavours powder → Puddingpoeder overige smaken instant              622     Cereal products 
Pudding raspberries w currant sauce → Pudding frambozen‐ m bessensaus                       912     Milk en milkproducts 
Pudding semolina with red currant sauce → Pudding griesmeel‐ m rode bessensap               938     Milk en milkproducts 
Pudding vanilla → Pudding vanille‐                                                          736     Milk en milkproducts 
Puff pastry baked → Bladerdeeg z roomboter, bereid                                          265     Nuts, seeds and snacks 
Puff pastry w butter baked → Bladerdeeg m roomboter, bereid                                3076     Nuts, seeds and snacks 
Pumpkin boiled → Pompoen gekookt                                                           2113     Vegetables 
Pumpkin raw → Pompoen rauw                                                                  682     Vegetables 
Pumpkin seeds → Pompoenpien                                                                2806     Nuts, seeds and snacks 
Purslane boiled → Postelein gekookt                                                         36      Vegetables 
Purslane raw → Postelein rauw                                                               561     Vegetables 

                                          Q 

                                                                   35 

----------------------- Page 36-----------------------

                                               English index for NEVO online 2013 

Quiche with vegetables/cheese/egg → Taart harge v bladerdeeg m groente/kaas/ei              1533    Composite dishes 

Quinoa cooked → Quinoa gekookt                                                              3154    Cereal products 
Quinoa raw → Quinoa rauw                                                                    3153    Cereal products 
Quorn minced unprepared → Quorn ﬁjngehakt onbereid                                          2030    Soya prod. and vegetarian foods 
Quorn pieces unprepared → Quorn stukjes onbereid                                            2031    Soya prod. and vegetarian foods 
Quorn southern style burger unprepared → Quorn southern style burger onbereid               2033    Soya prod. and vegetarian foods 

                                           R 
Rabbit domesticated raw → Konijn tam rauw                                                   109     Meat, meat products and poultry 
Rabbit wild raw → Konijn wild rauw                                                          110     Meat, meat products and poultry 
Radish black raw → Rammenas rauw                                                            125     Vegetables 
Radish red/white raw → Radijs rauw                                                          124     Vegetables 
Ragout with meat all types → Ragout m vlees                                                 787     Composite dishes 
Raisins coated w milkchocolate → Rozijnen omhuld m chocolade melk‐                          2372    Sugar, confectionary, sweet prod. 
Raisins dried → Rozijnen gedroogd                                                           33      Fruit 
Raisins soaked in water → Rozijnen geweekt                                                  2379    Fruit 
Raspberries → Frambozen                                                                     161     Fruit 
Raspberries in syrup tinned → Frambozen op siroop blik/glas                                 182     Fruit 
Raspberry/red currant puree tinned → Puree frambozen‐bessen‐ blik/glas                      1217    Fruit 
Redcurrants → Bessen rode                                                                   153     Fruit 
Resource Pap instant powder Nestle → Resource Pap instant poeder Nestle                     2205    Foods for specific dietetic use 
Rhubarb puree w sugar → Rabarbermoes m suiker                                               538     Vegetables 
Rhubarb raw → Rabarber rauw                                                                 40      Vegetables 
Rice ball spiced frozen prepared → Nasibal/nasischijf diepvries bereid                      609     Nuts, seeds and snacks 
Rice brown boiled → Rijst zilvervlies‐ gekookt                                              1014    Cereal products 
Rice brown raw → Rijst zilvervlies‐ rauw                                                    712     Cereal products 
Rice cakes puffed → Wafel rijst‐ naturel                                                    1481    Pastry, cake and biscuits 
Rice cakes puffed w caramel → Wafel rijst‐ m caramel                                        2360    Pastry, cake and biscuits 
Rice cakes puffed w chocolate → Wafel rijst‐ m chocolade                                    2231    Pastry, cake and biscuits 
Rice cakes w spices → Wafel rijst‐ gekruid                                                  2653    Nuts, seeds and snacks 
Rice multi‐grain boiled → Rijst meergranen‐ gekookt                                         2682    Cereal products 
Rice multi‐grain raw → Rijst meergranen‐ rauw                                               2049    Cereal products 
Rice white boiled → Rijst wie gekookt                                                       658     Cereal products 
Rice white parboiled boiled → Rijst parboiled gekookt                                       955     Cereal products 
Rice white raw → Rijst wie rauw                                                              5      Cereal products 
Rocket raw → Sla rucola rauw                                                                2736    Vegetables 
Roll brown hard → Broodje tarwe‐ hard                                                       2796    Bread 
Roll brown soft → Broodje tarwe‐ zacht                                                      2797    Bread 
Roll multigrain hard → Broodje meergranen‐ hard                                             2799    Bread 
Roll multigrain soft → Broodje meergranen‐ zacht                                            2800    Bread 
Roll white hard → Broodje wit hard                                                          2795    Bread 
Roll white soft → Broodje wit zacht                                                         230     Bread 
Roll wholemeal soft → Broodje volkoren‐ zacht                                               2798    Bread 
Rosemary dried → Rozemarijn gedroogd                                                        1231    Herbs and spices 
Rosti prepared without fat → Ros bereid z vet                                               948     Potatoes 
Rosti unprepared → Ros onbereid                                                             856     Potatoes 
Roti Surinam pancake → Ro                                                                   2312    Composite dishes 
Roti with potato filling → Ro met aardappelvulling                                          2318    Composite dishes 
Rum → Rum                                                                                   408     Alc. and non‐alc. drinks 
Rye flakes rolled → Vlokken rogge‐ geplet                                                   1018    Cereal products 

                                           S 
Salad celeriac → Salade selderij‐                                                           852     Nuts, seeds and snacks 
Salad chicken curry → Salade kip‐kerrie‐                                                    1498    Nuts, seeds and snacks 
Salad coleslaw → Salade coleslaw                                                            3175    Nuts, seeds and snacks 

                                                                   36 

----------------------- Page 37-----------------------

                                                English index for NEVO online 2013 

Salad cream 25% oil → Saus sla‐ 25% olie                                                      458     Fats, oils and savoury sauces 
Salad cucumber → Salade komkommer‐                                                            1876     Nuts, seeds and snacks 
Salad dressing 20% oil w yogurt → Dressing sla‐ 20% olie m yoghurt                            2667    Fats, oils and savoury sauces 
Salad dressing Becel Light → Dressing Becel Light                                             553      Fats, oils and savoury sauces 
Salad dressing honey/mustard → Dressing honing/mosterd‐                                       2468     Fats, oils and savoury sauces 
Salad dressing naturel without oil → Dressing naturel z olie                                  844     Fats, oils and savoury sauces 
Salad dressing vinaigrette → Dressing vinaigree‐                                              2466     Fats, oils and savoury sauces 
Salad dressing./sauce approx 13% oil → Dressing/saus frites‐/saus sla‐ ca 13% olie            2467    Fats, oils and savoury sauces 

Salad egg → Salade ei‐ lunch/borrel                                                           1499     Nuts, seeds and snacks 
Salad egg w potato → Salade ei‐ maaljd                                                        2948    Composite dishes 
Salad fish → Salade vis‐ lunch/borrel                                                         1496     Nuts, seeds and snacks 
Salad ham and leek → Salade ham‐prei‐                                                         1497     Nuts, seeds and snacks 
Salad meat → Salade vlees‐ lunch/borrel                                                       1877     Nuts, seeds and snacks 
Salad meat m potato → Salade vlees‐ maaljd                                                    2950    Composite dishes 
Salad Russian → Salade huzaren‐                                                               577     Composite dishes 
Salad salmon w potato → Salade zalm‐ maaljd                                                   2949    Composite dishes 
Salami → Worst salami                                                                         1152    Meat, meat products and poultry 
Salami sausage saveloy → Worst cervelaat‐                                                     638     Meat, meat products and poultry 
Salami sausage saveloy lean → Worst cervelaat‐ magere                                         2304     Meat, meat products and poultry 
Salmon farmed prep in microwave oven → Zalm kweek‐ bereid in magnetron z toev                 1610    Fish 

Salmon raw → Zalm rauw                                                                        1587     Fish 
Salmon smoked → Zalm gerookt                                                                  1096    Fish 
Salmon tinned → Zalm blik                                                                     602      Fish 
Salmon trout prepared in microwave oven → Forel zalm‐ bereid in magnetron z toev              1612    Fish 

Salsify boiled → Schorseneren gekookt                                                         960     Vegetables 
Salsify raw → Schorseneren rauw                                                               45       Vegetables 
Salt fortified with iodine → Zout met toegevoegd jodium                                       841     Miscellaneous foods 
Salt low sodium LoSalt → Zout mineraal‐ Na‐ LoSalt                                            1212     Miscellaneous foods 
Salt not fortified with iodine → Zout zonder toegevoegd jodium                                2819    Miscellaneous foods 
Salt sea → Zout zee‐                                                                          2953     Miscellaneous foods 
Sandwich meat chicken → Kipﬁlet (vleeswaar)                                                   2654     Meat, meat products and poultry 
Sandwich meat turkey → Kalkoenﬁlet (vleeswaar)                                                3001     Meat, meat products and poultry 
Sandwich spread original → Spread sandwich‐ naturel                                           575      Savoury sandwich filling 
Sandwich spread other flavours → Spread sandwich‐ overige smaken                              3174    Savoury sandwich filling 
Sardines/pilchards in oil tinned → Sardines in olie blik                                      355      Fish 
Satay chicken w peanut sauce prepared → Sate kip‐ m saus bereid                               865      Nuts, seeds and snacks 
Satay pork w peanut sauce prepared → Sate varkens‐ m saus bereid                              893      Nuts, seeds and snacks 
Sauce barbecue → Saus barbecue‐                                                               428     Fats, oils and savoury sauces 
Sauce based on roux prepared → Saus op basis roux bereid                                      1515     Fats, oils and savoury sauces 
Sauce cheese‐ → Saus kaas‐ op basis roux bereid                                               2419     Fats, oils and savoury sauces 
Sauce Chinese soursweet home‐made prep → Saus Chinese zoetzure huishoudelijk                  1912     Fats, oils and savoury sauces 
bereid 
Sauce chocolate for pudding → Dessertsaus chocolade‐                                          540     Sugar, confectionary, sweet prod. 
Sauce cocktail/party/table >25% oil → Saus cocktail/party/tafel‐ >25% olie                    2651    Fats, oils and savoury sauces 
Sauce cocktail/party/table 25% oil → Saus cocktail/party/tafel‐ 25% olie                      437     Fats, oils and savoury sauces 
Sauce for chips 25% oil → Saus frites‐ 25% olie                                               465     Fats, oils and savoury sauces 
Sauce for chips 35% oil → Saus frites‐ 35% olie                                               466     Fats, oils and savoury sauces 
Sauce for chips 5% oil → Saus frites‐ 5% olie                                                 2470    Fats, oils and savoury sauces 
Sauce fruit for pudding → Dessertsaus vruchten‐                                               539     Sugar, confectionary, sweet prod. 
Sauce garlic 20% oil → Saus knoﬂook‐ 20% olie                                                 2573    Fats, oils and savoury sauces 
Sauce hot liquid ready made <12% fat → Saus warm vloeibaar kant‐en‐klaar <12% vet             2418    Fats, oils and savoury sauces 

Sauce hot liquid ready made >12% fat → Saus warm vloeibaar kant‐en‐klaar >12% vet             2420    Fats, oils and savoury sauces 

                                                                     37 

----------------------- Page 38-----------------------

                                              English index for NEVO online 2013 

Sauce Joppie → Saus Joppie‐                                                              2611     Fats, oils and savoury sauces 
Sauce mix packet <3% fat prepared → Saus op basis pakje <3% vet bereid                   1517     Fats, oils and savoury sauces 
Sauce mix packet >3% fat prepared → Saus op basis pakje >3% vet bereid                   1518     Fats, oils and savoury sauces 
Sauce oriental ready‐made in jar/bag → Saus oosterse kant‐en‐klaar glas/zak              1803    Fats, oils and savoury sauces 

Sauce soy → Saus ketjap‐                                                                 3138     Soya prod. and vegetarian foods 
Sauce tomato based shashlik → Saus schaschlik‐                                           548      Fats, oils and savoury sauces 
Sauce tomato ready made jar → Saus tomaten‐ kant‐en‐klaar glas                           1524    Fats, oils and savoury sauces 
Sauce veg juice and milk based wo fat → Saus op basis groentenat/melk bereid z vet       1516    Fats, oils and savoury sauces 

Sauce w yellow split peas Dahl → Saus m gele spilterwten Dahl Surinaams                  2319     Composite dishes 
Sauerkraut w mash potatoes and sausage → Stamppot zuurkool m worst                       1191    Composite dishes 
Sauerkraut w mashed potato wo meat prep → Stamppot zuurkool z vlees bereid               1486     Composite dishes 

Sausage beef Braadworst prepared → Runderbraadworst bereid                               2901     Meat, meat products and poultry 
Sausage beef Braadworst raw → Runderbraadworst rauw                                      3030     Meat, meat products and poultry 
Sausage beef frankfurter type tinned → Worst knak‐ runder blik/glas                      3003     Meat, meat products and poultry 
Sausage Chorizo → Worst Chorizo                                                          2996     Meat, meat products and poultry 
Sausage cooked → Worst gekookte                                                          1162     Meat, meat products and poultry 
Sausage cooked lean → Worst gekookte magere                                              2303     Meat, meat products and poultry 
Sausage dry salam Turkish → Worst droge salam Turks                                      1368    Meat, meat products and poultry 
Sausage dry sucuk Turkish → Worst droge sucuk Turks                                      1367    Meat, meat products and poultry 
Sausage Dutch Frikandel deep‐fried → Frikandel bereid                                    322      Nuts, seeds and snacks 
Sausage Dutch Frikandel frozen unprep → Frikandel diepvries onbereid                     2362     Nuts, seeds and snacks 
Sausage excl liver average → Worst excl leverproducten gem                               1909     Meat, meat products and poultry 
Sausage frankfurter lean tinned → Worst knak‐ magere blik/glas                           2302     Meat, meat products and poultry 
Sausage frankfurter tinned → Worst knak‐ blik/glas                                       566      Meat, meat products and poultry 
Sausage grill → Worst grill‐                                                             2997     Meat, meat products and poultry 
Sausage grill w cheese → Worst grill‐ met kaas                                           2836     Meat, meat products and poultry 
Sausage incl liver products average → Worst incl leverproducten gem                      796      Meat, meat products and poultry 
Sausage luncheon meat → Worst boterham‐                                                  567      Meat, meat products and poultry 
Sausage luncheon meat lean → Worst boterham‐ magere                                      2306     Meat, meat products and poultry 
Sausage pork Braadworst prepared → Varkensbraadworst bereid                              1551     Meat, meat products and poultry 
Sausage pork Braadworst raw → Varkensbraadworst rauw                                     1417     Meat, meat products and poultry 
Sausage raw beef → Worst ossen‐                                                          2768     Meat, meat products and poultry 
Sausage smoked beef cooked → Worst rook‐ runder gekookt                                  2301     Meat, meat products and poultry 
Sausage smoked cooked average → Worst rook‐ gekookt gem                                  324      Meat, meat products and poultry 
Sausage smoked industrial cooked → Worst rook‐ industrieel gekookt                       2766     Meat, meat products and poultry 
Sausage smoked lean cooked → Worst rook‐ magere gekookt                                  2300     Meat, meat products and poultry 
Sausage smoked traditional cooked → Worst rook‐ ambachtelijk gekookt                     2767     Meat, meat products and poultry 
Sausage spiced and smoked → Worst thee‐                                                  782      Meat, meat products and poultry 
Sausage tongue → Worst tongen‐                                                           1774     Meat, meat products and poultry 
Sausage veal Braadworst prepared → Kalfsbraadworst bereid                                2912     Meat, meat products and poultry 
Sausage veal Braadworst raw → Kalfsbraadworst rauw                                       3021     Meat, meat products and poultry 
Sausage with smoked bacon‐bits → Worst paling‐                                           783      Meat, meat products and poultry 
Schnitzel vegetarian unprep → Schnitzel vegetarisch onbereid                             1512     Soya prod. and vegetarian foods 
Scrapple, pork → Balkenbrij                                                              2899     Meat, meat products and poultry 
Sea eel/conger prep in microwave oven → Paling zee‐ bereid in magnetron z toev           1625    Fish 

Seasoning flavoured liquid → Aroma vloeibaar                                             859     Herbs and spices 
Seasoning flavoured pow l sodium → Aroma strooi‐ Na‐                                     1879     Herbs and spices 
Seasoning flavoured powder → Aroma strooi‐                                               860      Herbs and spices 
Seaweed agar agar dried → Zeewier agar agar gedroogd                                     1898    Miscellaneous foods 
Seaweed kelp raw → Zeewier kelp rauw                                                     1897     Miscellaneous foods 
Seitan → Seitan                                                                          1458     Cereal products 
Semolina → Meel gries‐                                                                    78      Cereal products 
Sesame paste tahin → Pasta sesam‐ tahin                                                  1461    Savoury sandwich filling 

                                                                 38 

----------------------- Page 39-----------------------

                                                English index for NEVO online 2013 

Sesame seeds → Sesamzaad                                                                       838     Nuts, seeds and snacks 
Shandy → Shandy                                                                               3009     Alc. and non‐alc. drinks 
Sherry → Sherry                                                                                409     Alc. and non‐alc. drinks 
Shortbread → Koekje zand‐                                                                      836     Pastry, cake and biscuits 
Shrimp paste trassie → Garnalenpasta trassie                                                   704     Herbs and spices 
Shrimps Dutch peeled boiled → Garnalen Hollandse gekookt                                       348     Fish 
Shrimps in water tinned → Garnalen in water blik                                              1631     Fish 
Shrimps salted dried → Garnalen gezouten gedroogd                                              702     Fish 
Silver‐skin onions sweet pickled glass → Uien zilver‐ zoetzuur glas                            144     Vegetables 
Smoothie fruit → Smoothie vruchten                                                            2639     Alc. and non‐alc. drinks 
Smoothie fruit w dairy → Smoothie vruchten m zuivel                                           2640     Alc. and non‐alc. drinks 
Snack sausage roll puff pastry → Broodje saucijzen‐                                            266     Nuts, seeds and snacks 
Snack sausage roll w bread dough pastry → Broodje worsten‐                                     901     Nuts, seeds and snacks 
Snack sausage roll with bread dough froz → Broodje worsten‐ diepvries bereid                   843     Nuts, seeds and snacks 

Snails → Slakken wijngaard‐                                                                   1101     Fish 
Soft drink cola with caffeine → Frisdrank cola                                                 395     Alc. and non‐alc. drinks 
Soft drink light without caffeine → Frisdrank light z cafeine                                 1522     Alc. and non‐alc. drinks 
Soft drink tonic → Frisdrank tonic                                                             414     Alc. and non‐alc. drinks 
Soft drink w sugar & sweetner 2‐<5 g KH → Frisdrank m suiker en zoetstof 2‐<5 g KH            2435     Alc. and non‐alc. drinks 

Soft drink w sugar,sw&caffeine 2‐<5 carb → Frisdrank m suiker en zoetst 2‐<5 g KH m           2641     Alc. and non‐alc. drinks 
cafeine 
Soft drink wo caffeine → Frisdrank                                                             400     Alc. and non‐alc. drinks 
Soft/hard roe fried → Kuit/hom gebakken                                                       1627     Fish 
Soft/hard roe from fat bloater → Kuit/hom van bokking                                         1628     Fish 
Softdrink w sugar,sw&caffeine 5‐<8g carb → Frisdrank m suiker en zoetst 5‐<8 g KH m   2665             Alc. and non‐alc. drinks 
cafeine 
Sole prepared in microwave oven → Tong bereid in magnetron z toev                             1619     Fish 
Sole raw → Tong rauw (vis)                                                                    2298     Fish 
Soluble fibre Resource Optifibre powder → Resource Opﬁbre poeder Nestle                       2029     Foods for specific dietetic use 
Soup clear w meat vegetables and noodles → Soep heldere m                                      762     Soups 
vlees/vermicelli/groente 
Soup clear with meat → Soep heldere m vlees                                                    758     Soups 
Soup clear with meat and noodles → Soep heldere m vermicelli en vlees                          760     Soups 
Soup clear with meat and vegetables → Soep heldere m vlees en groente                          761     Soups 
Soup clear with noodles → Soep heldere m vermicelli                                            791     Soups 
Soup clear with vegetables → Soep heldere m groente                                            759     Soups 
Soup clear with vegetables and noodles → Soep heldere m vermicelli en groente                  757     Soups 

Soup Cup‐a‐soup prepared → Soep Cup‐a‐soup bereid                                             2932     Soups 
Soup legume based dried packet prepared → Soep op peulvruchtenbasis bereid pakje               799     Soups 

Soup legume based ready made prepared → Soep op peulvruchtenbasis bereid                       802     Soups 
blik/zak/pak 
Soup lentil dried packet Turkish prep → Soep linzen‐ Turks bereid pakje                       1373     Soups 
Soup main course canned prepared → Soep maaljd‐ bereid blik                                    803     Soups 
Soup main course w legumes and meat → Soep maaljd‐ m peulvruchten en vlees                     766     Soups 

Soup main course w legumes without meat → Soep maaljd‐ m peulvruchten z vlees                  765     Soups 

Soup meat based dried packet prepared → Soep op vleesbasis bereid pakje                        798     Soups 
Soup meat based ready made prepared → Soep op vleesbasis bereid blik/zak/pak                   801     Soups 

Soup noodle prepared → Soep noodle‐ bereid                                                    2540     Soups 
Soup tarhana dried packet Turkish prep → Soep tarhana Turks bereid pakje                      1374     Soups 
Soup thickened no filling → Soep gebonden z vulling                                           2561     Soups 

                                                                     39 

----------------------- Page 40-----------------------

                                              English index for NEVO online 2013 

Soup thickened w meat → Soep gebonden m vlees                                             764     Soups 
Soup thickened w meat and vegetables → Soep gebonden m vlees en groente                   792     Soups 
Soup thickened w vegetables → Soep gebonden m groente                                     763     Soups 
Soup vegetable based dried packet prep → Soep op groentebasis bereid pakje                797     Soups 

Soup vegetable based low sodium prepared → Soep op groentebasis Na‐ bereid                995     Soups 

Soup vegetable based tinned prepared → Soep op groentebasis bereid blik/zak/pak           800     Soups 

Soya based yoghurt natural Alpro → Plantaardige yoghurtvariae naturel Alpro               2888    Soya prod. and vegetarian foods 

Soya based yoghurt w fruit/vanilla Alpro → Plantaardige yoghurtvariae m                   1953    Soya prod. and vegetarian foods 
vruchten/vanille Alpro 
Soya sauce salt → Ketjap zout                                                             1213    Soya prod. and vegetarian foods 
Soya sauce sweet → Ketjap zoet                                                            1215    Soya prod. and vegetarian foods 
Soya sauce sweet low sodium → Ketjap zoet Na‐                                             1214    Soya prod. and vegetarian foods 
Spaghetti Bolognese frozen → Spaghe Bolognaise diepvries                                  646     Composite dishes 
Spawn/hard roe coloured → Kuit vis‐ gekleurd glas                                         1629    Fish 
Spiced cake Indonesian‐ Spekkoek → Spekkoek                                               2399    Pastry, cake and biscuits 
Spinach boiled → Spinazie gekookt                                                         52      Vegetables 
Spinach creamed frozen boiled → Spinazie a la creme diepvries gekookt                     651     Vegetables 
Spinach cut frozen unprepared → Spinazie gesneden diepvries onbereid                      1146    Vegetables 
Spinach frozen boiled → Spinazie diepvries gekookt                                        146     Vegetables 
Spinach raw → Spinazie rauw                                                               51      Vegetables 
Spinach tinned → Spinazie blik/glas                                                       140     Vegetables 
Splitpeas yellow boiled → Erwten split‐ gele gekookt                                      2314    Legumes 
Sponge cake w fruit → Taart vruchten‐ van cakedeeg                                        2010    Pastry, cake and biscuits 
Sponge cake wholemeal → Koek eier‐ volkoren/meergranen                                    2933    Pastry, cake and biscuits 
Sport drink River Powerdrink/Freeway → Sportdrank River Powerdrink/Freeway                2443    Alc. and non‐alc. drinks 

Sports drink AA High Energy → Sportdrank AA‐Drink High Energy                             2042    Alc. and non‐alc. drinks 
Sports drink AA Isotone → Sportdrank AA‐Drink Isotone                                     2041    Alc. and non‐alc. drinks 
Sports drink AA Multi Nine → Sportdrank AA‐Drink Mul Nine                                 2043    Alc. and non‐alc. drinks 
Sports drink AA Sportwater → Sportdrank AA‐Drink Sportwater                               2040    Alc. and non‐alc. drinks 
Sports drink Aquarius → Sportdrank Aquarius                                               2646    Alc. and non‐alc. drinks 
Sports drink Extran Energy → Sportdrank Extran Energy                                     2218    Alc. and non‐alc. drinks 
Sports drink Extran Hydro → Sportdrank Extran Hydro                                       2219    Alc. and non‐alc. drinks 
